date,close,volume,target
1999-04-07,5.261406656458209e-05,0.007556038447208044,1
1999-04-08,5.687889043085495e-05,0.011990651356569454,0
1999-04-09,5.261406656458209e-05,0.0031422697818389313,0
1999-04-12,4.265916273744536e-05,0.0014799413234531616,0
1999-04-13,3.341416102462083e-05,0.0017873939223395576,0
1999-04-14,2.7019651158194808e-05,0.0031057923548524096,1
1999-04-15,3.2704279253092076e-05,0.0017561275563511107,1
1999-04-16,3.9814122757013425e-05,0.00208963546022788,0
1999-04-19,2.9859239272660143e-05,0.0012610767615340319,0
1999-04-20,2.559441540638728e-05,0.005211060998074514,1
1999-04-21,2.914933715834794e-05,0.0019333036302856444,0
1999-04-22,1.9904335445523414e-05,0.02252741669467612,0
1999-04-23,9.954883484353255e-06,0.011547711171733121,0
1999-04-26,0.0,0.01127152493883517,1
1999-04-27,1.9904335445523414e-05,0.022501361389685746,0
1999-04-28,1.8484551559682483e-05,0.010901539607971881,0
1999-04-29,1.8484551559682483e-05,0.0030901591718581864,1
1999-04-30,2.1329571197330942e-05,0.008645150195805617,1
1999-05-03,2.2749375425955347e-05,0.0015372629944319814,0
1999-05-04,1.137468771297766e-05,0.008290798047936549,1
1999-05-05,1.563951157925055e-05,0.013559180716989881,0
1999-05-06,1.1729628598742051e-05,0.0017300722513607382,1
1999-05-07,1.2794471598818617e-05,0.000578427770786271,0
1999-05-10,1.2794471598818617e-05,0.0,1
1999-05-11,2.3459257197484102e-05,0.016508641241900057,1
1999-05-12,2.9859239272660143e-05,0.01615428909403099,0
1999-05-13,2.9859239272660143e-05,0.005455980864984016,0
1999-05-14,1.8484551559682483e-05,0.000953624162647636,1
1999-05-17,2.843943504403574e-05,0.001745705434354962,1
1999-05-18,3.839433887117247e-05,0.014314784561710685,0
1999-05-19,2.843943504403574e-05,0.04690476004366869,0
1999-05-20,1.137468771297766e-05,0.01720692341564204,0
1999-05-21,7.1098638467047965e-06,0.030813003681614597,0
1999-05-24,6.394509866426023e-06,0.015518539652265899,1
1999-05-25,7.819745618233551e-06,0.01198544029557138,0
1999-05-26,7.1098638467047965e-06,0.009234000088588037,0
1999-05-27,5.684607752113821e-06,0.006800434602487238,1
1999-05-28,7.819745618233551e-06,0.007488294654233075,1
1999-06-01,8.529647732545754e-06,0.008561773219836425,0
1999-06-02,1.4197838858409303e-06,0.011990651356569454,1
1999-06-03,6.394509866426023e-06,0.0023762438151219783,1
1999-06-04,7.819745618233551e-06,0.006430449271623949,1
1999-06-07,9.954883484353255e-06,0.011448701012769704,1
1999-06-08,1.4929609464938348e-05,0.014507593818639444,1
1999-06-09,1.8484551559682483e-05,0.008196998949971208,1
1999-06-10,1.919443333121121e-05,0.0017821828613414832,0
1999-06-11,1.4929609464938348e-05,0.004486723519342156,0
1999-06-14,7.1098638467047965e-06,0.0034705666247176257,0
1999-06-15,7.1098638467047965e-06,0.0032152246358119747,1
1999-06-16,1.2794471598818617e-05,0.0048567088502054455,0
1999-06-17,7.1098638467047965e-06,0.005997931208783764,0
1999-06-18,0.0,0.015096443711421863,1
1999-06-21,9.954883484353255e-06,0.006925500066441027,0
1999-06-22,6.394509866426023e-06,0.01882235232504514,1
1999-06-23,9.954883484353255e-06,0.02076086701632886,0
1999-06-24,5.684607752113821e-06,0.01037001138616828,1
1999-06-25,8.529647732545754e-06,0.005846810439839603,1
1999-06-28,1.137468771297766e-05,0.009713417700410891,1
1999-06-29,1.350982557909739e-05,0.007926023778071334,1
1999-06-30,3.128447502446767e-05,0.027092306128989392,0
1999-07-01,1.9904335445523414e-05,0.007524772081219596,1
1999-07-02,3.483941711921181e-05,0.022277285766768542,1
1999-07-06,3.5549298890740535e-05,0.019369513729842965,0
1999-07-07,3.128447502446767e-05,0.004716010203257435,1
1999-07-08,3.625920100505274e-05,0.01806153741932626,1
1999-07-09,5.510416565924963e-05,0.020849455053296127,1
1999-07-12,6.612391248646293e-05,0.04140187962970201,1
1999-07-13,6.683379425799171e-05,0.012939064458219015,0
1999-07-14,5.687889043085495e-05,0.0128400542992556,1
1999-07-15,5.830414652544593e-05,0.012741044140292184,1
1999-07-16,6.327887250603102e-05,0.009140200990622696,0
1999-07-19,5.687889043085495e-05,0.002600319438039182,0
1999-07-20,5.261406656458209e-05,0.017269456147618937,0
1999-07-21,4.5504202717877264e-05,0.010031292421293437,0
1999-07-22,3.483941711921181e-05,0.02101620900523451,0
1999-07-23,3.483941711921181e-05,0.006576358979570035,1
1999-07-26,3.5549298890740535e-05,0.00443461290936141,1
1999-07-27,3.625920100505274e-05,0.0085669842808345,1
1999-07-28,3.9814122757013425e-05,0.02437734334899257,1
1999-07-29,4.1949280965916603e-05,0.040073059075193006,1
1999-07-30,4.265916273744536e-05,0.04696729277564558,1
1999-08-02,4.4794320946348537e-05,0.03188127118621987,0
1999-08-03,3.910424098548467e-05,0.025570676317551635,0
1999-08-04,3.910424098548467e-05,0.007628993301181086,1
1999-08-05,4.265916273744536e-05,0.02398130271313891,0
1999-08-06,4.265916273744536e-05,0.01783746179640906,0
1999-08-09,4.265916273744536e-05,0.0012350214565436594,1
1999-08-10,4.692398660371822e-05,0.020885932480282646,1
1999-08-11,6.256897039171879e-05,0.01932782524185837,1
1999-08-12,7.465356021900871e-05,0.023877081493177417,0
1999-08-13,7.181397210454334e-05,0.007055776591392891,0
1999-08-16,6.185906827740662e-05,0.022120953936826306,1
1999-08-17,6.256897039171879e-05,0.018874462935025885,1
1999-08-18,6.825905035258266e-05,0.028249161670561934,1
1999-08-19,0.00012229292114578918,0.21140753363088494,0
1999-08-20,0.00011945333303132381,0.036196029692625566,0
1999-08-23,0.00010096332960567476,0.053012123533412024,0
1999-08-24,9.95435457198338e-05,0.041078793847821385,0
1999-08-25,9.81182896252428e-05,0.03589899921573532,0
1999-08-26,9.385346575896994e-05,0.02775932193674293,1
1999-08-27,0.00010949842920418708,0.057832354956630944,0
1999-08-30,0.00010842813433814395,0.015086021589425715,1
1999-08-31,0.0001336730607247334,0.08328838793222496,0
1999-09-01,0.00011873797905104504,0.059239341426111064,0
1999-09-02,0.00011518305729908435,0.03489326444310694,1
1999-09-03,0.00011731819516520408,0.025966716953405296,0
1999-09-07,0.00011589841127936313,0.011370535097798586,0
1999-09-08,0.00011518305729908435,0.016326254106967447,0
1999-09-09,0.00011091823343281149,0.020604535186386625,1
1999-09-10,0.00011518305729908435,0.01603964575207335,0
1999-09-13,0.00010522815347194762,0.01680046065779223,0
1999-09-14,9.66985057394019e-05,0.025044359156746108,1
1999-09-15,9.883364360552163e-05,0.02095888733425569,0
1999-09-16,9.17183278928502e-05,0.015028699918446894,0
1999-09-17,9.100842577853803e-05,0.016498219119903908,0
1999-09-20,8.10535219514013e-05,0.0227358591345991,0
1999-09-21,5.545910654501402e-05,0.07791057298221205,1
1999-09-22,6.114918650587789e-05,0.03868170578870711,0
1999-09-23,4.052402487132563e-05,0.0390725353635627,0
1999-09-24,1.9904335445523414e-05,0.07222009437231468,1
1999-09-27,3.2704279253092076e-05,0.04476301397346007,1
1999-09-28,5.261406656458209e-05,0.04272027806221486,0
1999-09-29,3.341416102462083e-05,0.062355555902959624,0
1999-09-30,3.2704279253092076e-05,0.035049596273049176,0
1999-10-01,3.128447502446767e-05,0.0356176019218393,1
1999-10-04,3.5549298890740535e-05,0.017144390683665148,1
1999-10-05,5.687889043085495e-05,0.0497656325316116,1
1999-10-06,8.603369979795294e-05,0.16165753428226756,0
1999-10-07,6.825905035258266e-05,0.050766156243241906,1
1999-10-08,8.10535219514013e-05,0.04117259294578673,0
1999-10-11,7.394365810469648e-05,0.05697252989194865,0
1999-10-12,7.038873635273579e-05,0.03292869444683285,0
1999-10-13,6.327887250603102e-05,0.028301272280542678,0
1999-10-14,5.830414652544593e-05,0.018744186410074023,0
1999-10-15,5.687889043085495e-05,0.020740022772336563,0
1999-10-18,4.4084418832036334e-05,0.02122465144515749,0
1999-10-19,3.483941711921181e-05,0.031401853574397016,1
1999-10-20,4.265916273744536e-05,0.035721823141800786,1
1999-10-21,5.332396867889429e-05,0.03934872159646065,1
1999-10-22,5.9014048639758157e-05,0.02899434339328659,0
1999-10-25,4.692398660371822e-05,0.021078741737211405,1
1999-10-26,6.967883423842361e-05,0.05010956255748452,0
1999-10-27,5.830414652544593e-05,0.02111000810319985,0
1999-10-28,4.692398660371822e-05,0.022047999082853265,1
1999-10-29,6.541401037215075e-05,0.033746831023530544,1
1999-11-01,8.10535219514013e-05,0.08281939244239825,1
1999-11-02,9.81182896252428e-05,0.08878605728519356,1
1999-11-03,0.0001258478428977498,0.21625903142009228,1
1999-11-04,0.00014575765055202327,0.13469029361723195,0
1999-11-05,0.00013509284461057436,0.06477869926706428,1
1999-11-08,0.00014433786666618237,0.04889017428393508,0
1999-11-09,0.00013935766847684723,0.027431025093864237,0
1999-11-10,0.00013651810070516537,0.013501859046011064,1
1999-11-11,0.0001592674761311207,0.05895273307121696,1
1999-11-12,0.00017775747955676974,0.052308630298671964,0
1999-11-15,0.00017064763605284842,0.03718613128225973,1
1999-11-16,0.00020477717140053147,0.07644105378075504,1
1999-11-17,0.00021970678086546985,0.0832362773222442,1
1999-11-18,0.0002211265444085273,0.023481040857323755,1
1999-11-19,0.0003014756567971499,0.2329240044919346,0
1999-11-22,0.00030076577502562114,0.05650874546312002,0
1999-11-23,0.00026592635790640936,0.057926154054596286,0
1999-11-24,0.00025170117834703317,0.04203241801046902,0
1999-11-26,0.00024886156988978436,0.005654001182910847,0
1999-11-29,0.0002332166267873507,0.030281475459810997,0
1999-11-30,0.00020761673917221339,0.03202718089416596,1
1999-12-01,0.00022752654682648685,0.022131376058822455,1
1999-12-02,0.00025810114007942576,0.031506074794358505,0
1999-12-03,0.00024743631379519336,0.035075651578039546,1
1999-12-06,0.00025952639617401676,0.017253822964624712,0
1999-12-07,0.0002445912941575449,0.018098014846312783,1
1999-12-08,0.00026379122004028963,0.019760343304698554,0
1999-12-09,0.00025028137411840876,0.021198596140167118,0
1999-12-10,0.0002453011759290737,0.008535717914846051,0
1999-12-13,0.00024388141238601617,0.017821828613414834,0
1999-12-14,0.0002367715281965279,0.02759777904580262,0
1999-12-15,0.00022326172296021398,0.020224127733527185,0
1999-12-16,0.00022041666263699857,0.012256415467471254,1
1999-12-17,0.00024174627451989644,0.02631585804027629,1
1999-12-20,0.00027730102527660354,0.041553000398646164,1
1999-12-21,0.00029721083293087706,0.04002615952621033,1
1999-12-22,0.0003085855409866382,0.025132947193713374,1
1999-12-23,0.00034129527210569684,0.028285639097548457,0
1999-12-27,0.0003213854644514234,0.019838509219669672,0
1999-12-28,0.00031996020835683243,0.017316355696601605,1
1999-12-29,0.0003370249963734574,0.012209515918488583,1
1999-12-30,0.00034129527210569684,0.01303807461718243,1
1999-12-31,0.0003476897819721229,0.011688409818681132,0
2000-01-03,0.00034626997774349843,0.03053160638771857,0
2000-01-04,0.0003320502500500889,0.0304847068387359,0
2000-01-05,0.00031498550271903073,0.01831166834723384,0
2000-01-06,0.0002822757715999721,0.010943228095956476,1
2000-01-07,0.0002901009894269557,0.005591468450933952,1
2000-01-10,0.0003057404806634228,0.02390313679816779,0
2000-01-11,0.0002858306730091493,0.013944799230847398,0
2000-01-12,0.00027374608318185946,0.011276735999833245,1
2000-01-13,0.0002929405571986376,0.012214726979486659,1
2000-01-14,0.0003135602466244398,0.06349677826153795,1
2000-01-18,0.0003348953103733042,0.02626895849129362,0
2000-01-19,0.0003299151121839691,0.015742615275183103,0
2000-01-20,0.00032849530795534476,0.017358044184586204,0
2000-01-21,0.00032280526868004773,0.05695168564795635,0
2000-01-24,0.0003000558932540924,0.025758274513482317,0
2000-01-25,0.00029578557683628605,0.023606106321277544,0
2000-01-26,0.0002758757691820126,0.023100633404464315,0
2000-01-27,0.00025170117834703317,0.04760825327840875,0
2000-01-28,0.00023890666606264763,0.0189734730939893,0
2000-01-31,0.0002353517646534704,0.0176654967834726,1
2000-02-01,0.0002453011759290737,0.00795729014405978,1
2000-02-02,0.0002573912176223301,0.014043809389810813,1
2000-02-03,0.00026450110181181836,0.009614407541447476,1
2000-02-04,0.00027516588741048387,0.011292369182827468,0
2000-02-07,0.00024672643202366463,0.021474782373065066,1
2000-02-08,0.0002673461214494668,0.04875989775898322,1
2000-02-09,0.00027872082950522795,0.06181360555915987,1
2000-02-10,0.0003739995513587889,0.10317900776187537,1
2000-02-11,0.0003825346509573012,0.04387192254278933,1
2000-02-14,0.0004735430970786227,0.06844207514871066,0
2000-02-15,0.000447948661329452,0.04676927245771875,1
2000-02-16,0.00047709799848779993,0.10855161165089018,1
2000-02-17,0.0005005627482368175,0.05602932785129716,1
2000-02-18,0.0005802019788539114,0.10217848405024506,0
2000-02-22,0.0005588668744194801,0.0567588763910276,1
2000-02-23,0.0005631371501517195,0.05338210886427531,0
2000-02-24,0.000556027347333365,0.02438776547098872,0
2000-02-25,0.0005098077296068586,0.028124096206608145,0
2000-02-28,0.000504833023969057,0.05408560209901537,1
2000-02-29,0.0005418021270884219,0.031089189914512545,0
2000-03-01,0.000520472555891091,0.039505053426402884,0
2000-03-02,0.00047283317462152707,0.018603487763126012,1
2000-03-03,0.0004834980009057595,0.027576934801810324,0
2000-03-06,0.0004792331770394866,0.04477343609545622,1
2000-03-07,0.0007615143598198584,0.20980252684347797,1
2000-03-08,0.0007693341257808754,0.07046396681596358,1
2000-03-09,0.0009547366267887633,0.10131865898556276,1
2000-03-10,0.0011561336006044496,0.2324914864290944,1
2000-03-13,0.0015116540929550895,0.26006321016990663,0
2000-03-14,0.0010665449587117523,0.1680671393098992,0
2000-03-15,0.001015350716718578,0.105951292212851,0
2000-03-16,0.000885052340684373,0.07932798157368832,1
2000-03-17,0.0009499367063464275,0.058400360605421066,0
2000-03-20,0.0009492268245748987,0.037519639186136496,0
2000-03-21,0.0008930523437068224,0.056123126949262504,1
2000-03-22,0.000900877561533806,0.02289740202553941,1
2000-03-23,0.0009200719541794502,0.03145396418437776,0
2000-03-24,0.0008738578696900444,0.023006834306498976,0
2000-03-27,0.000804173583585654,0.04008869225818723,0
2000-03-28,0.0007302299254809576,0.04056289880901201,0
2000-03-29,0.0006697906207466085,0.048827641551958186,0
2000-03-30,0.0006648103818717064,0.03715486491627128,1
2000-03-31,0.0007748440093658738,0.10240777073416034,0
2000-04-03,0.0006996552915424517,0.03368429829155365,0
2000-04-04,0.0006669455604233931,0.05364266191417904,1
2000-04-05,0.0008567931223589862,0.06730085279013234,1
2000-04-06,0.0009051423854000789,0.04178749814355952,1
2000-04-07,0.0009805112589137994,0.03244927683500999,0
2000-04-10,0.0008774128117847884,0.040776552309933066,0
2000-04-11,0.0008141284467272239,0.047540509485433785,0
2000-04-12,0.0007103201178266841,0.03189169330821602,0
2000-04-13,0.0006719202660611947,0.031876060125221796,0
2000-04-14,0.0005963766073520083,0.04366869116386442,1
2000-04-17,0.0006363709264848872,0.029791635725991993,1
2000-04-18,0.0007821340492456606,0.049703099799634706,0
2000-04-19,0.0007359145128902879,0.02808240771862355,0
2000-04-20,0.0007309398072524863,0.014575337611614413,0
2000-04-24,0.0006854301526686425,0.020224127733527185,1
2000-04-25,0.0007807088338366365,0.024971404302773066,0
2000-04-26,0.0007707539706950666,0.025450821914595922,1
2000-04-27,0.0008489679045320026,0.028369016073517647,0
2000-04-28,0.0008276383333346716,0.017300722513607383,1
2000-05-01,0.0008603480644537303,0.010828584753998838,0
2000-05-02,0.0008198185673736547,0.0232673873564027,0
2000-05-03,0.0008034637018141254,0.03360092131558446,1
2000-05-04,0.0008155537435073819,0.024049046506113878,1
2000-05-05,0.0008617678279967879,0.016383575777946267,0
2000-05-08,0.0008233735094683987,0.017962527260362845,0
2000-05-09,0.0008091537410894222,0.017061013707695954,0
2000-05-10,0.0007110299995982129,0.02761862328979492,1
2000-05-11,0.0007494243181266019,0.02455973048392518,0
2000-05-12,0.0007209848627397826,0.01825434667625502,1
2000-05-15,0.0007835538941598519,0.028488870476473364,1
2000-05-16,0.0008830973991941187,0.03764470465009028,1
2000-05-17,0.0010708097825780252,0.13797847310701697,0
2000-05-18,0.000985485964551601,0.053220565973335,0
2000-05-19,0.0009755311014100312,0.054445165307882515,1
2000-05-22,0.0010509055081608521,0.05400743618404425,0
2000-05-23,0.0010409505636481487,0.08238687437955806,0
2000-05-24,0.001025305579860148,0.07816070391011963,0
2000-05-25,0.00100824083252909,0.05965622630595702,1
2000-05-26,0.001014285894061285,0.01778014012543024,1
2000-05-30,0.001063699979759671,0.03082863686460882,1
2000-05-31,0.0011120492428007636,0.04883806367395434,1
2000-06-01,0.0011483138346434325,0.043350816442981874,1
2000-06-02,0.001310431904334869,0.06215232452403472,1
2000-06-05,0.0013426010056407642,0.05126641809905706,0
2000-06-06,0.0012663474651600493,0.03867128366671096,0
2000-06-07,0.0012016432551882933,0.033944851341457374,1
2000-06-08,0.0012123080814725258,0.04787922845030863,1
2000-06-09,0.0012521221635439722,0.04859314380704483,0
2000-06-12,0.0012137278450155833,0.03911943491254537,1
2000-06-13,0.001257812284190403,0.04648266410282466,0
2000-06-14,0.0012563925206473456,0.027728055570754483,1
2000-06-15,0.0012940769574042057,0.034622289271207064,1
2000-06-16,0.0015173386803644198,0.10510710033116294,1
2000-06-19,0.0016239921509593087,0.11208992206858279,0
2000-06-20,0.0015998174380676285,0.06411689452030882,1
2000-06-21,0.0017811299004047093,0.06461715637612397,0
2000-06-22,0.0016737665480382918,0.06455983470514515,0
2000-06-23,0.0014981442063476417,0.06380423086042435,1
2000-06-26,0.001701496203024716,0.06498714170698726,0
2000-06-27,0.001434859922661211,0.06350198932253602,0
2000-06-28,0.0013722908912411418,0.06154784144825807,0
2000-06-29,0.0011476039528719036,0.1264985057282588,1
2000-06-30,0.0012599474627420896,0.12913790812378356,0
2000-07-03,0.0012044883155115087,0.023124083178955653,0
2000-07-05,0.001055170332027125,0.08231913058658309,1
2000-07-06,0.0011305392055408457,0.06342903446856298,1
2000-07-07,0.001137649089730334,0.03548732539688743,1
2000-07-10,0.0012059080790545662,0.035998009374698735,1
2000-07-11,0.001318251670295886,0.07986211532599095,1
2000-07-12,0.001360910812690548,0.040002709751719,1
2000-07-13,0.0015059639723086586,0.04766557494938757,0
2000-07-14,0.0014931641302150073,0.02828303356704942,0
2000-07-17,0.001474679537969758,0.009322588125555304,0
2000-07-18,0.0014419698068506993,0.017803589899921573,0
2000-07-19,0.0013381613965790255,0.018436733811187628,1
2000-07-20,0.00137940077543063,0.013387215704053424,1
2000-07-21,0.0013993106644560372,0.025213718639183532,0
2000-07-24,0.0012642122866083625,0.028382043726012836,0
2000-07-25,0.001210172902920839,0.03426533159283896,0
2000-07-26,0.0011063645740202993,0.03912464597354345,0
2000-07-27,0.0010139308718043868,0.03385886883498915,1
2000-07-28,0.0010423703271912061,0.05352020198072428,1
2000-07-31,0.0011788884685819383,0.038165810749897736,0
2000-08-01,0.0011518687767381767,0.03592766005122473,1
2000-08-02,0.0011788884685819383,0.03536486546343268,1
2000-08-03,0.0012386178101736248,0.037887018986500744,1
2000-08-04,0.0012642122866083625,0.019009950520975823,1
2000-08-07,0.0013779754786504722,0.02467176829538378,0
2000-08-08,0.001343845983988356,0.011771786794650324,0
2000-08-09,0.0012983417812704786,0.012655061633823954,1
2000-08-10,0.0013154066099726705,0.014846312783514289,0
2000-08-11,0.0012798571890252294,0.012186066143997249,1
2000-08-14,0.0012940769574042057,0.009650884968433998,1
2000-08-15,0.0014337951000039178,0.045992824369005654,1
2000-08-16,0.001474679537969758,0.026766614816609736,1
2000-08-17,0.0015059639723086586,0.01195677946008197,1
2000-08-18,0.0015656879434055124,0.020088640147577247,1
2000-08-21,0.0015927075538781405,0.04828829673865748,0
2000-08-22,0.0014249049781485073,0.06939309378085926,1
2000-08-23,0.0015187639771445777,0.03616476332663712,1
2000-08-24,0.001564268179862455,0.03397351217694679,0
2000-08-25,0.0015201837406876352,0.014478932983150034,1
2000-08-28,0.0015884427300118674,0.018410678506197254,0
2000-08-29,0.0015841779061455945,0.014080286816797332,1
2000-08-30,0.0015998174380676285,0.017196501293645892,1
2000-08-31,0.0016197273270930359,0.04008348119718915,1
2000-09-01,0.0016225723874162513,0.020026107415600354,1
2000-09-05,0.0016254172849971991,0.024585785788915553,0
2000-09-06,0.0015002740144044956,0.0228478969460577,1
2000-09-07,0.0015912877903350828,0.023892714676171642,0
2000-09-08,0.001486054246025519,0.02203497143035808,0
2000-09-11,0.001417795093959019,0.02890054429532125,0
2000-09-12,0.001407840312188583,0.011539894580236009,0
2000-09-13,0.0014071304304170544,0.023916164450662976,0
2000-09-14,0.001392200780266549,0.02134971690911128,1
2000-09-15,0.0014266852158144295,0.024200167275058037,0
2000-09-18,0.001332471275932595,0.015612338750231242,1
2000-09-19,0.00137940077543063,0.030552450631710873,0
2000-09-20,0.001328206452066322,0.022569105182660715,1
2000-09-21,0.0013932656029238422,0.035515986232376846,1
2000-09-22,0.0014206401542822345,0.03990630512325462,1
2000-09-25,0.0015358286431045019,0.04862441017303328,1
2000-09-26,0.001577068184698374,0.034486801685257126,1
2000-09-27,0.0016737665480382918,0.07126647020966705,1
2000-09-28,0.0017306509920490306,0.03410378870189865,0
2000-09-29,0.0016766116083615072,0.03845241910479183,0
2000-10-02,0.0016325271691866874,0.034838548302627156,0
2000-10-03,0.0015344035090666117,0.030461257064244567,0
2000-10-04,0.0015144936200412044,0.04341334917495877,0
2000-10-05,0.001474679537969758,0.05486465571822751,0
2000-10-06,0.0013708657572032515,0.109377564819085,1
2000-10-09,0.0014049952518653678,0.07008616489360317,0
2000-10-10,0.0012841220128915023,0.04301991406960414,1
2000-10-11,0.0012969220177274211,0.05602932785129716,0
2000-10-12,0.0012386178101736248,0.0414644123616789,1
2000-10-13,0.0012954967209472634,0.06071928274956422,0
2000-10-16,0.001261367226285147,0.03469003306418203,0
2000-10-17,0.0011561336006044496,0.048155414683206575,0
2000-10-18,0.0011348040294071186,0.04312934635056371,1
2000-10-19,0.001262792523065305,0.02987761823246022,1
2000-10-20,0.0013978853676758795,0.03991672724525077,0
2000-10-23,0.0013623361094707057,0.017634230417484152,0
2000-10-24,0.0013125615496494551,0.018921362484008556,0
2000-10-25,0.0011817335289051537,0.0397161013968249,1
2000-10-26,0.00124003773645895,0.026717109737128028,0
2000-10-27,0.0012073278425976236,0.020766078077326933,0
2000-10-30,0.0011092096343435147,0.01872073663558269,1
2000-10-31,0.0012275926725087954,0.030351824783285,0
2000-11-01,0.001227237731623031,0.0309250414930732,1
2000-11-02,0.0013353163362558103,0.01880411361155188,1
2000-11-03,0.001434859922661211,0.027027167866513463,1
2000-11-06,0.001560003355996182,0.06680580199531526,0
2000-11-07,0.0014419698068506993,0.02589897316043033,0
2000-11-08,0.0013936205438096066,0.018173575230784864,0
2000-11-09,0.001228663028403189,0.059150753389143794,0
2000-11-10,0.0011518687767381767,0.08528422429448748,1
2000-11-13,0.0011575588973846073,0.05540660606202726,1
2000-11-14,0.0014035754883223101,0.048968340198906196,0
2000-11-15,0.0013826007766396097,0.04387973913428644,0
2000-11-16,0.0012841220128915023,0.023434141308341084,0
2000-11-17,0.0012556826388758168,0.017272061678117973,0
2000-11-20,0.0011447589739198222,0.030297108642805215,0
2000-11-21,0.0011191644974850846,0.03939041008444524,0
2000-11-22,0.0010509055081608521,0.04234768720085253,1
2000-11-24,0.0011220041059423333,0.0157843037631677,0
2000-11-27,0.0010779196667675135,0.037365912886693296,0
2000-11-28,0.0009837112601227792,0.03937217137095198,0
2000-11-29,0.0009115423064469045,0.06695431723376039,0
2000-11-30,0.0007352046311187592,0.10443226793191228,1
2000-12-01,0.0008262184884204804,0.08298614639433663,1
2000-12-04,0.0008418580203425144,0.049351353182264676,1
2000-12-05,0.0009086973274948231,0.10612586275628651,0
2000-12-06,0.0007522693784498173,0.10109979442364364,0
2000-12-07,0.0007352046311187592,0.08310600079729234,1
2000-12-08,0.0009456718824801546,0.09051091847555623,0
2000-12-11,0.0009456718824801546,0.08011485178439758,0
2000-12-12,0.0009143873667701199,0.04232163189586216,0
2000-12-13,0.0008290635487436958,0.0711518268677094,0
2000-12-14,0.0007593792626393055,0.05963798759246376,0
2000-12-15,0.0006655257968803356,0.1166782612773874,1
2000-12-18,0.0006936103113813904,0.06939309378085926,0
2000-12-19,0.0006271259451148462,0.10058650491533329,0
2000-12-20,0.000538962600002307,0.11786898871544742,0
2000-12-21,0.000447948661329452,0.08962764363638259,1
2000-12-22,0.0006114864131928122,0.10089916857521776,0
2000-12-26,0.0005787766820737535,0.035190294919997187,1
2000-12-27,0.0006299710054380616,0.03471608836917241,1
2000-12-28,0.0006342358293043344,0.043376871747972244,0
2000-12-29,0.0005592218153052444,0.05162077024692613,0
2001-01-02,0.0004948781201419203,0.02943467804762389,1
